,Unnamed: 0,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,City_Tier,Discount%,Delivery Fee%,Brand,Sale,Covid
2983,2983,FABSWJ2200025749,G3M5R5,17-08-2021 00:00,Uttarakhand,Rishikesh,Beauty And Grooming,Bath & Shower,4.5,1,198,198,18%,Tier 3,0,0,Wild,No,No
2984,2984,FAA3W82000018581,G3M5R8,23-11-2019 00:00,Jammu,Jammu,Footwear,Men's Footwear,4.2,1,512,512,5%,Tier_2,0,0,IRSOE,No,No
2985,2985,FAAABW2101496348,G3M5R8,23-10-2020 00:00,Jammu,Jammu,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.118336545,1,1124,1124,12%,Tier_2,0,0,Libas,No,1st Wave
2986,2986,FADMCW2100045945,G3M5R9,01-09-2021 00:00,Tamil Nadu,Chennai,Clothing and Accessories,Tracksuits,4.3,1,2208,2208,12%,Tier_1,0,0,Monte,No,No
2987,2987,ODI122645553455452000,G5M1R4,16-10-2020 00:00,Madhya Pradesh,Gwalior,Beauty And Grooming,Body & Face Skin Care,4.118336545,1,143,122,18%,Tier_2,15,0,LAKME,No,1st Wave
2988,2988,ODI129766454334345000,G5M1R5,26-10-2020 00:00,Delhi,New Delhi,"Kitchen, Cookware & Serveware",Outdoor Cooking,4.3,1,849,806,18%,Tier_1,6,0,KENSTAR,No,1st Wave
2989,2989,ODI22295529247714000,G5M1R6,19-12-2019 00:00,Rajasthan,Udaipur,Beauty And Grooming,Fragrances,4.8,1,271,271,18%,Tier 3,0,0,Secret,No,No
2990,2990,OD119969015456667000,G5M1R6,09-12-2020 00:00,Rajasthan,Udaipur,Home Decor,Sticker & Wallpapers,4.2,1,219,179,12%,Tier 3,19,0,WALLBERRY,No,No
2991,2991,OD117117138681844000,G5M1R7,21-07-2021 00:00,Maharashtra,Nagpur,"Bags, Wallets & Belts",Luggage & Travel,4.118336545,1,295,295,12%,Tier_2,0,0,StyBuzz,No,No
2992,2992,OD116479376878183000,G5M1R7,22-08-2021 00:00,Maharashtra,Nagpur,Footwear,Women's Footwear,4.1,1,298,298,5%,Tier_2,0,0,FA82,No,No
2993,2993,OD113392787576532000,G5M1R7,30-12-2020 00:00,Maharashtra,Nagpur,Clothing and Accessories,Jumpsuits and Dungarees,4.118336545,1,500,500,5%,Tier_2,0,0,SHREE,No,No
2994,2994,OD222970591396236000,G5M1R9,30-01-2021 00:00,West Bengal,Kolkata,Food Products,Food Products,4.118336545,1,34,31,5%,Tier_1,9,0,Mayurank,Yes,No
2995,2995,OD117490618268838000,G5M1R10,21-12-2020 00:00,Gujarat,Gandhinagar,Pens & Stationery,Pens & Stationery,4.1,1,205,165,12%,Tier 3,20,0,LUXOR,No,No
2996,2996,OD115224233919404000,G5M1R10,01-06-2021 00:00,Gujarat,Gandhinagar,Footwear,Men's Footwear,4,1,369,369,5%,Tier 3,0,0,SEVEN,No,2nd Wave
2997,2997,OD122502392129405000,G5M2R1,08-05-2021 00:00,Uttar Pradesh,Kanpur,Footwear,Men's Footwear,4.3,1,999,999,5%,Tier_2,0,0,FILA,No,2nd Wave
2998,2998,OD222266658373688000,G5M2R6,07-09-2021 00:00,Gujarat,Vadodara,Clothing and Accessories,Sarees And Saree Essentials,4.2,1,989,989,5%,Tier_2,0,0,Krishna,No,No
2999,2999,OD118689897616317000,G5M2R8,18-05-2020 00:00,Uttar Pradesh,Kanpur,Books,Books,4.5,1,558,530,0%,Tier_2,6,0,How,No,1st Wave
3000,3000,OD118762892613251000,G5M2R8,18-05-2020 00:00,Uttar Pradesh,Kanpur,Books,Books,4.5,1,644,611,0%,Tier_2,6,0,Howto,No,1st Wave
3001,3001,OD120818568259063000,G5M2R8,22-01-2021 00:00,Uttar Pradesh,Kanpur,Footwear,Men's Footwear,4,1,299,299,0%,Tier_2,0,0,LAYASA,Yes,No
3002,3002,OD120479620572572000,G5M2R8,17-10-2020 00:00,Uttar Pradesh,Kanpur,Clothing and Accessories,Topwear,3.9,1,625,563,5%,Tier_2,10,0,ZOMBOM,Yes,1st Wave
3003,3003,OD117371774450258000,G5M3R1,20-12-2019 00:00,Chhattisgarh,Raipur,Mobiles & Accessories,Mobiles,4.5,1,9999,9999,12%,Tier_2,0,0,Redmi,No,No
3004,3004,OD119320917736246000,G5M3R2,08-02-2020 00:00,Karnataka,Bengaluru,Food Products,Food Products,4,20,2940,1729,5%,Tier_1,42,0,Unibic,No,No
3005,3005,OD119591661615644000,G5M3R2,09-02-2020 00:00,Karnataka,Bengaluru,Food Products,Food Products,4,11,3550,1224,5%,Tier_1,66,0,Madhur,No,No
3006,3006,OD120348722384127000,G5M3R2,29-11-2020 00:00,Jharkhand,Hazaribagh,"Bags, Wallets & Belts",Luggage & Travel,4.4,1,859,859,18%,Tier 3,0,0,Wildcraft,No,No
3007,3007,OD120427255001352000,G5M3R3,12-08-2020 00:00,Chhattisgarh,Raipur,Jewellery,Artificial Jewellery,4.118336545,1,159,195,0%,Tier_2,0,23,ultimatefashionista,No,1st Wave
3008,3008,OD120871625367848000,G5M3R3,29-01-2021 00:00,Chhattisgarh,Raipur,Jewellery,Artificial Jewellery,4.118336545,1,378,423,5%,Tier_2,0,12,Adc,Yes,No
3009,3009,OD122854374692987000,G5M3R4,15-09-2021 00:00,West Bengal,Howrah,Food Products,Food Products,4.118336545,20,1348,668,5%,Tier 3,55,4,Agro,No,No
3010,3010,OD119983555701603000,G5M3R5,18-10-2020 00:00,Jharkhand,Ranchi,Audio & Video,Headphones,4.1,1,899,899,18%,Tier_2,0,0,Infinity,Yes,1st Wave
3011,3011,OD116417988471733000,G5M3R8,10-02-2019 00:00,Assam,Guwahati,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4,1,539,539,5%,Tier_2,0,0,Glorious,No,No
3012,3012,OD116417988471733000,G5M3R8,10-02-2019 00:00,Assam,Guwahati,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.2,1,697,697,5%,Tier_2,0,0,Vbuyz,No,No
3013,3013,OD116661273838656000,G5M3R8,10-09-2019 00:00,Assam,Guwahati,Home Furnishing,Bed Linen & Blankets,4,1,499,424,0%,Tier_2,16,0,Bombay,No,No
3014,3014,OD116661273838656000,G5M3R8,10-09-2019 00:00,Assam,Guwahati,Home Furnishing,Bed Linen & Blankets,4,1,499,424,0%,Tier_2,16,0,Bombay,No,No
3015,3015,OD117800294980784000,G5M3R8,02-08-2020 00:00,Rajasthan,Jaipur,Furniture,Furniture Accessories,4.4,1,599,599,12%,Tier_2,0,0,7CR,No,1st Wave
3016,3016,OD121785366450821000,G5M3R8,14-05-2021 00:00,Assam,Guwahati,Home Cleaning & Bathroom Accessories,Cleaning Suppliers,3.7,1,149,204,5%,Tier_2,0,37,zilleria,No,2nd Wave
3017,3017,OD116928443671683000,G5M3R13,30-10-2019 00:00,Delhi,New Delhi,Food Products,Food Products,4.118336545,10,1109,745,5%,Tier_1,38,5,Mahakosh,No,No
3018,3018,OD117119280968589000,G5M3R13,21-11-2019 00:00,Delhi,New Delhi,Food Products,Food Products,4.118336545,16,1799,1201,5%,Tier_1,34,0,Fortune,No,No
3019,3019,OD117420655304950000,G5M3R13,26-12-2019 00:00,Delhi,New Delhi,Food Products,Food Products,4.118336545,19,1849,1337,5%,Tier_1,28,0,Dhampure,No,No
3020,3020,OD117670919358076000,G5M3R13,24-01-2020 00:00,Delhi,New Delhi,Food Products,Food Products,4.118336545,23,1996,1215,5%,Tier_1,40,0,Fortune,No,No
3021,3021,OD117869243635288000,G5M3R13,16-02-2020 00:00,Delhi,New Delhi,Food Products,Food Products,4.118336545,22,1689,1204,5%,Tier_1,29,0,Everest,No,No
3022,3022,OD117972275740547000,G5M3R13,28-02-2020 00:00,Delhi,New Delhi,Food Products,Food Products,4.118336545,18,1868,1364,5%,Tier_1,27,0,Rajdhani,No,No
3023,3023,OD118107719714870000,G5M3R13,15-03-2020 00:00,Delhi,New Delhi,Food Products,Food Products,4.118336545,22,1002,827,12%,Tier_1,23,5,Haldiram's,No,No
3024,3024,OD119980612594716000,G5M3R14,17-10-2020 00:00,West Bengal,Aurangabad,Home Lighting,Decor ligtening and accessories,4.3,1,800,726,18%,Tier_2,10,0,RKays,Yes,1st Wave
3025,3025,OD115361346012329000,G5M3R15,11-02-2019 00:00,West Bengal,Kolkata,Footwear,men's Footwear,3.7,1,664,598,5%,Tier_1,10,0,Shoes,No,No
3026,3026,OD118607742408424000,G5M3R15,05-12-2020 00:00,West Bengal,Kolkata,Health & Personal Care Appliances,Personal Care Appliances,4.3,1,2199,2199,18%,Tier_1,0,0,Philips,No,No
3027,3027,OD120296016703041000,G5M4R7,23-11-2020 00:00,Haryana,Mahendragarh,Audio & Video,Headphones,4.3,1,1999,1989,12%,Tier 3,1,0,OnePlus,No,No
3028,3028,OD121507696345426000,G5M4R18,04-12-2020 00:00,Uttar Pradesh,Atraulia,Clothing and Accessories,Topwear,4.118336545,1,278,278,5%,Tier 3,0,0,ROADSTER,No,No
3029,3029,OD116672370261769004,G5M5R1,13-07-2020 00:00,Maharashtra,Mumbai,Computers,Network Components,4.3,1,549,549,5%,Tier_1,0,0,D-Link,No,1st Wave
3030,3030,OD116672370261769008,G5M5R2,28-03-2021 00:00,Maharashtra,Nashik,Books,Other Books,4.3,1,734,734,5%,Tier_2,0,0,Jave,No,2nd Wave
3031,3031,OD116672370261769009,G5M5R3,18-05-2020 00:00,Maharashtra,Nashik,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.2,1,2610,2610,5%,Tier_2,0,0,Women,No,1st Wave
3032,3032,FAD30X210007123,G5M5R6,29-11-2020 00:00,Maharashtra,Pune,Grocery,Flipkart Smartbuy Grocery,4.5,1,582,582,5%,Tier_1,0,0,Flipkart,No,No
3033,3033,OD121015801120219000,G6M1R3,14-02-2021 00:00,Uttar Pradesh,Ghaziabad,Food Products,"Dry Fruit, Nut & Seed",4.3,1,169,169,12%,Tier_2,0,0,SROTAS,Yes,No
3034,3034,OD120688380772559000,G6M1R6,07-01-2021 00:00,Uttar Pradesh,Ghaziabad,Footwear,Men's Footwear,4.1,1,522,561,0%,Tier_2,0,8,Adza,No,No
3035,3035,OD121147022164608000,G6M1R6,01-03-2021 00:00,Uttar Pradesh,Ghaziabad,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.1,1,799,799,5%,Tier_2,0,0,Aks,No,No
3036,3036,OD122062102355415000,G6M2R1,26-06-2021 00:00,Uttarakhand,Pauri,Mobiles & Accessories,Mobile Accessories,4.118336545,1,1000,1000,0%,Tier 3,0,0,Motorola,Yes,No
3037,3037,OD122629512162559000,G6M2R1,20-08-2021 00:00,Karnataka,Bengaluru,Footwear,Men's Footwear,4.2,1,890,890,5%,Tier_1,0,0,NIVIA,Yes,No
3038,3038,OD119195033496567000,G6M2R2,19-07-2020 00:00,Delhi,New Delhi,Festive Decor & Gifting,Festive Gifts,4.118336545,1,99,99,5%,Tier_1,0,0,SP,No,1st Wave
3039,3039,OD121070191027226000,G6M2R4,21-02-2021 00:00,Punjab,Dinanagar,Footwear,Men's Footwear,4.3,1,1699,1765,18%,Tier 3,0,4,Puma,Yes,No
3040,3040,OD119967638014021000,G6M2R4,16-10-2020 00:00,Maharashtra,Mumbai,Footwear,Men's Footwear,4.3,1,2959,2662,18%,Tier_1,11,0,Nike,No,1st Wave
3041,3041,OD114979998470066000,G6M2R4,19-03-2019 00:00,Karnataka,Bengaluru,Footwear,Men's Footwear,4.2,1,145,210,5%,Tier_1,0,45,Edizi,Yes,No
3042,3042,OD122355536563631000,G6M2R6,19-07-2021 00:00,Maharashtra,Kudus,Footwear,Men's Footwear,4.1,1,642,642,5%,Tier 3,0,0,Campus,No,No
3043,3043,OD122336252201043000,G6M2R7,17-07-2021 00:00,Uttar Pradesh,Lucknow,"Kitchen, Cookware & Serveware",Kitchen Storage & Containers,4.5,1,499,99,0%,Tier_2,81,0,MACARIZE,No,No
3044,3044,OD119961641544631000,G6M2R14,15-10-2020 00:00,Uttar Pradesh,Banda,Clothing and Accessories,Winter Wear,4.2,1,286,185,5%,Tier 3,50,14,Provogue,No,1st Wave
3045,3045,OD222200519947305000,G6M2R14,07-01-2021 00:00,Uttar Pradesh,Banda,"Bags, Wallets & Belts",Luggage & Travel,4.4,1,2299,2184,18%,Tier 3,6,0,SAFARI,No,No
3046,3046,OD222105618935049000,G6M3R01,20-06-2021 00:00,Madhya Pradesh,UdaiPur,Health Care,Home Medical Supplies,4.1,1,189,189,5%,Tier 3,0,0,PROTECTERR,No,No
3047,3047,OD119640193100680000,G6M3R05,09-08-2020 00:00,Madhya Pradesh,Multai,Mobiles & Accessories,Mobiles,4.5,1,11999,11999,18%,Tier 3,0,0,Realme,Yes,1st Wave
3048,3048,OD110049629540847000,G6M3R08,25-08-2020 00:00,Madhya Pradesh,Anuppur,Wearable Smart Devices,Smart Bands,3.2,1,366,406,28%,Tier 3,0,11,Gypsy,No,1st Wave
3049,3049,OD120470096111773000,G6M3R13,13-12-2020 00:00,Madhya Pradesh,Jabalpur,Food Products,Food Products,4.118336545,1,199,199,12%,Tier_2,0,0,Go,No,No
3050,3050,OD119963264604725000,G6M3R13,15-10-2020 00:00,Madhya Pradesh,Jabalpur,Footwear,Men's Footwear,4.1,1,759,759,5%,Tier_2,0,0,Puma,No,1st Wave
3051,3051,OD117876691860243000,G6M3R13,17-02-2020 00:00,Madhya Pradesh,Jabalpur,Exercise & Fitness,Fitness Accessories,4.1,1,335,335,18%,Tier_2,0,0,Nivia,No,No
3052,3052,OD119967144739331000,G6M3R14,03-03-2021 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Bottomwear,4.118336545,1,703,703,5%,Tier_2,0,0,Studio,No,No
3053,3053,OD119201483908428000,G6M3R14,19-07-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Sarees And Saree Essentials,4.118336545,1,555,555,5%,Tier_2,0,0,Villagius,No,1st Wave
3054,3054,OD119078266538118000,G6M3R14,07-09-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Topwear,3.8,1,699,699,5%,Tier_2,0,0,MR.KAMEEJ,No,1st Wave
3055,3055,OD112852571301413000,G6M3R16,15-07-2020 00:00,Madhya Pradesh,Betul,Clothing and Accessories,Topwear,3.8,1,499,460,5%,Tier 3,16,8,Adza,No,1st Wave
3056,3056,OD223013263509300000,G6M3R18,09-03-2021 00:00,Madhya Pradesh,Jabalpur,Footwear,Women's Footwear,4.1,1,550,550,5%,Tier_2,0,0,EVERLY,No,No
3057,3057,OD110855672172201000,G6M3R19,26-11-2019 00:00,Madhya Pradesh,Jabalpur,Footwear,Men's Footwear,3.8,1,499,544,5%,Tier_2,0,10,Shoe,No,No
3058,3058,OD306065398720585000,G6M3R19,21-05-2020 00:00,Madhya Pradesh,Jabalpur,Audio & Video,Headphones,4.2,1,949,949,5%,Tier_2,0,0,JBL,No,1st Wave
3059,3059,OD219998424301322000,G6M3R21,19-10-2021 00:00,Haryana,Jind,Computers,Storage,4.4,1,3599,3238,18%,Tier 3,11,0,WD,No,No
3060,3060,OD222989830000957000,G6M3R21,10-01-2021 00:00,Haryana,Jind,Footwear,Men's Footwear,4.2,1,959,959,5%,Tier 3,0,0,PUMA,No,No
3061,3061,OD120462159739352000,G6M4R5,24-05-2021 00:00,Uttar Pradesh,Orai,"Bags, Wallets & Belts",Luggage & Travel,4.4,1,1699,1452,5%,Tier 3,15,0,safari,No,2nd Wave
3062,3062,OD119962565168404000,G6M4R5,28-06-2020 00:00,Uttar Pradesh,Orai,Footwear,Men's Footwear,4.2,1,1047,1047,5%,Tier 3,0,0,puma,No,1st Wave
3063,3063,OD120462159739352000,G6M4R5,11-06-2020 00:00,Uttar Pradesh,Orai,Food Products,"Dry Fruit, Nut & Seed",4.4,1,249,249,5%,Tier 3,0,0,granola,No,1st Wave
3064,3064,OD119966749592019000,G6M4R5,26-08-2019 00:00,Uttar Pradesh,Orai,Footwear,Men's Footwear,4.3,1,1499,1499,0%,Tier 3,0,0,ADIDAS,No,No
3065,3065,OD119479534369434000,G6M4R10,20-08-2020 00:00,Uttar Pradesh,Kanpur,Health Care,Health Supplements,4.1,1,1169,1169,18%,Tier_2,0,0,zenith,No,1st Wave
3066,3066,OD121899511013057000,G6M4R12,27-05-2021 00:00,Uttar Pradesh,Kanpur,Watches,Wrist Watches,4,1,261,261,18%,Tier_2,0,0,Blue,No,2nd Wave
3067,3067,OD344366589483049000,G6M5R1,28-09-2021 00:00,Delhi,New Delhi,Footwear,Men's Footwear,4.2,1,2500,999,12%,Tier_1,61,0,PUMA,No,No
3068,3068,OD291577333687793000,G6M5R1,20-08-2021 00:00,Delhi,New Delhi,Computers,Laptop Accessories,4.4,1,149,149,12%,Tier_1,0,0,LIRAMARK,Yes,No
3069,3069,OD391738126537673000,G6M5R6,09-12-2011 00:00,Delhi,New Delhi,Books,Books,4.118336545,1,115.5,73,12%,Tier_1,38,0,PLASTERS,No,No
3070,3070,OD503279065934178000,G6M5R6,09-12-2011 00:00,Delhi,New Delhi,Books,Books,4.118336545,1,115.5,82,12%,Tier_1,30,0,PLASTERS,No,No
3071,3071,OD321238893776189000,G6M5R6,09-12-2011 00:00,Delhi,New Delhi,Clothing and Accessories,Kids' Combos And Costumes,3.8,1,136.5,124,12%,Tier_1,10,0,CHILDRENS,No,No
3072,3072,OD252110519745450000,G6M5R7,09-12-2011 00:00,Delhi,New Delhi,Kids Accessories,School Supplies,3.5,1,136.5,92,12%,Tier_1,33,0,SPACEBOY,No,No
3073,3073,OD383352597773535000,G6M5R7,09-12-2011 00:00,Delhi,New Delhi,"Kitchen, Cookware & Serveware",Tableware & Dinnerware,4,1,290.5,133,12%,Tier_1,55,0,CHILDRENS,No,No
3074,3074,FAA4Q42000005430,G4M1R3,07-09-2021 00:00,Maharashtra,Pune,Clothing and Accessories,Topwear,4,1,530,530,5%,Tier_1,0,0,Serein,No,No
3075,3075,FADA7H1670400211,G4M1R4,19-11-2020 00:00,Maharashtra,Pune,Clothing and Accessories,Bottomwear,4.2,1,899,729,5%,Tier_1,19,0,Jockey,No,No
3076,3076,FAD30X2100071334,G4M1R4,19-11-2020 00:00,Maharashtra,Pune,Clothing and Accessories,Bottomwear,4.118336545,1,999,689,5%,Tier_1,32,0,Van,No,No
3077,3077,FAD6VP2100101080,G4M1R5,16-10-2020 00:00,West Bengal,Bahirgram,"Bags, Wallets & Belts",Bags & Backpacks,4.3,1,399,379,18%,Tier 3,6,11,American,No,1st Wave
3078,3078,FAH4558616297429,G4M1R8,22-11-2020 00:00,Delhi,New Delhi,Mobiles & Accessories,Mobile Accessories,4.3,1,549,549,18%,Tier_1,0,0,GIZGA,No,No
3079,3079,FAH4558616297429,G4M1R8,22-11-2020 00:00,Delhi,New Delhi,Gaming,Gaming Accessories,4.7,1,2895,2345,12%,Tier_1,19,0,Logitech,No,No
3080,3080,FABKTQ21009877533,G4M1R8,15-04-2020 00:00,Delhi,New Delhi,Beauty And Grooming,Makeup,4.2,1,120,88,12%,Tier_1,27,0,Lakme,No,1st Wave
3081,3081,FACXRG2008756303,G4M1R8,17-10-2019 00:00,Delhi,New Delhi,Beauty And Grooming,Hair Care And Accessory,4.4,1,1430,930,12%,Tier_1,35,0,L'Oreal,No,No
3082,3082,FAB2A722000421302,G4M1R9,25-10-2019 00:00,Haryana,Panchkula,Beauty And Grooming,Body & Face Skin Care,4.2,1,419,352,18%,Tier 3,16,0,WOW,No,No
3083,3083,FAAS3R220965568,G4M1R9,10-02-2019 00:00,Haryana,Panchkula,Clothing and Accessories,Bottomwear,4,1,741.9,623.2,5%,Tier 3,17,6,Park,No,No
3084,3084,FADAUP2104752303,G4M2R7,15-10-2020 00:00,West Bengal,Khagenghat,Grocery,Personal & Baby Care,4.118336545,1,155,119,12%,Tier 3,24,0,Pears,No,1st Wave
3085,3085,FABH8Z2200041144,G4M2R7,30-08-2021 00:00,West Bengal,Khagenghat,Grooming & Hygiene,Pet Supplies,4.118336545,1,190,190,12%,Tier 3,0,0,Jainsons,No,No
3086,3086,FAAB6M2100000144,G4M2R8,13-07-2020 00:00,Uttar Pradesh,Ghaziabad,Books,Higher Education And Professional Books,4.4,1,300,330,0%,Tier_2,0,10,Test,No,1st Wave
3087,3087,FAC1GA2200020498,G4M2R10,06-04-2021 00:00,Telangana,Hyderabad,Mobiles & Accessories,Mobile Accessories,4.4,1,349,331,18%,Tier_1,6,0,Frequently,No,2nd Wave
3088,3088,FAAYYZ2000003283,G4M2R11,29-09-2019 00:00,Karnataka,Bengaluru,Home Furnishing,Cushions & Pillows,4.3,1,349,349,5%,Tier_1,0,0,Nostaljia,No,No
3089,3089,FACQVR2100015432,G4M2R11,21-10-2020 00:00,Andhra Pradesh,Anantapur,Clothing and Accessories,Clothing Accessories,4.1,1,170,224,5%,Tier 3,0,32,Traditions,Yes,1st Wave
3090,3090,FAC2HA2100052974,G4M2R11,18-03-2021 00:00,Andhra Pradesh,Guntakal,Jewellery,Artificial Jewellery,4,1,162,162,5%,Tier 3,0,0,BRANDSOON,No,No
3091,3091,EAAAAB-06428250,G4M3R2,10-04-2021 00:00,Gujarat,Ahmedabad,Mobiles & Accessories,Mobile Accessories,4.118336545,1,500,1,0%,Tier_1,100,0,Realme,Yes,2nd Wave
3092,3092,FAIPRI2200000015,G4M3R4,30-09-2021 00:00,Gujarat,Vadodara,Health Care,Health Supplements,3.4,1,4124,4124,18%,Tier_2,0,0,Labrada,No,No
3093,3093,FAAAB32100011453,G4M3R5,21-10-2020 00:00,Gujarat,Vadodara,Footwear,Men's Footwear,4.2,1,909,909,5%,Tier_2,0,0,Campus,Yes,1st Wave
3094,3094,FAHFZ52200016163,G4M3R11,19-05-2021 00:00,Maharashtra,Mumbai,Food Products,Food Products,4.118336545,1,411,271,5%,Tier_1,47,13,Tata,No,2nd Wave
3095,3095,FAALGJ2100643245,G4M4R3,17-11-2019 00:00,West Bengal,Asansol,Clothing and Accessories,Bottomwear,4,1,749,749,18%,Tier_2,0,0,CARLTRON,No,No
3096,3096,FAXYFGJ2100643251,G4M4R5,14-12-2020 00:00,Gujarat,Rajkot,Mobiles & Accessories,Mobile Accessories,4,1,95,79,12%,Tier_2,17,0,Ambrane,No,No
3097,3097,FAPOIY52100643258,G4M4R5,11-05-2020 00:00,Gujarat,Rajkot,"Kitchen, Cookware & Serveware",Tableware & Dinnerware,4.2,1,399,357,18%,Tier_2,11,0,Jen,No,1st Wave
3098,3098,FAO85D2200000775,G4M4R10,12-05-2021 00:00,West Bengal,Kolkata,Footwear,Men's Footwear,4.1,1,673,673,5%,Tier_1,0,0,Sparx,No,2nd Wave
3099,3099,FAB1VY2100032083,G2M1R10,23-07-2020 00:00,Assam,Guwahati,Health Care,Health Monitors,4.2,1,289.002,289,5%,Tier_2,0,0,Casa,No,1st Wave
3100,3100,FADAUP2105031366,G2M1R10,16-10-2020 00:00,Assam,Guwahati,Audio & Video,Headphones,4.1,1,820.0056,820,18%,Tier_2,10,0,Infinity,No,1st Wave
3101,3101,FAAF9N2100008522,G2M1R10,04-12-2020 00:00,Assam,Guwahati,Home & Kitchen,Home Appliances,4.5,1,1849.001,1949,18%,Tier_2,0,5,Sunhot,No,No
3102,3102,FAAF9N2100008791,G2M1R10,04-12-2020 00:00,Assam,Guwahati,Home & Kitchen,Home Appliances,4.5,1,1849.001,1949,18%,Tier_2,0,5,Sunhot,No,No
3103,3103,FAAWCB1900036673,G2M2R6,11-06-2018 00:00,Haryana,Gurugram,Beauty And Grooming,Hair Care And Accessory,4.3,1,614.0012,650,18%,Tier_2,0,5,L'Oreal,No,No
3104,3104,FAC5U82000028298,G2M1R1,25-10-2019 00:00,Karnataka,Bengaluru,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.118336545,1,678.3,679,5%,Tier_1,0,0,Alena,No,No
3105,3105,FACMBG2000001941,G2M1R1,01-01-2020 00:00,Karnataka,Bengaluru,Clothing and Accessories,Sarees and Saree Essentials,4.118336545,1,550.0005,550,5%,Tier_1,0,0,Vamas-The,No,No
3106,3106,FAC7XD2005302402,G2M1R1,04-01-2020 00:00,Karnataka,Bengaluru,Watches,Wrist Watches,4.3,1,1335.76,1336,18%,Tier_1,15,0,Fastrack,No,No
3107,3107,FAC7XD2006659530,G2M1R1,18-02-2020 00:00,Karnataka,Bengaluru,Home Decor,Paintings & Posters,4.2,1,189.0006,189,18%,Tier_1,0,0,ndianara,No,No
3108,3108,FAE7HC2100000849,G2M1R1,07-11-2020 00:00,Karnataka,Bengaluru,Beauty And Grooming,Hair Care And Accessory,3.8,1,210,210,12%,Tier_1,0,0,Khadi,No,No
3109,3109,FABNRX2200000143,G2M1R1,03-05-2021 00:00,Karnataka,Bengaluru,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",3.7,1,652.05,564,5%,Tier_1,9,0,Lakshita,Yes,2nd Wave
3110,3110,FAGMN02200003852,G2M1R1,08-07-2021 00:00,Karnataka,Bengaluru,Baby Care,Baby Feeding,4.118336545,1,246.9976,247,18%,Tier_1,0,0,TREBBEL,No,No
3111,3111,EAAAAB-04738309,G2M1R2,15-10-2020 00:00,Maharashtra,Nagpur,Mobiles & Accessories,Mobile Accessories,4.118336545,1,463.9996,464,18%,Tier_2,8,0,Complete,No,1st Wave
3112,3112,FAEQEV2200034398,G2M1R5,08-08-2021 00:00,Assam,Azara,Clothing and Accessories,Bottomwear,4,1,298.998,299,5%,Tier 3,0,0,Rangun,Yes,No
3113,3113,FACXCF2000001173,G2M1R7,22-09-2019 00:00,Assam,Guwahati,Gaming,Gaming Accessories,4.118336545,1,379.9954,380,18%,Tier_2,0,0,LADY,No,No
3114,3114,FACH8R2100002942,G2M1R8,06-06-2020 00:00,Andhra Pradesh,Vishakhapatnam,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.1,2,1876.281,1791,12%,Tier 3,0,0,Poshak,No,1st Wave
3115,3115,FACK4Y2100006350,G2M1R9,25-05-2020 00:00,Karnataka,Bengaluru,"Kitchen, Cookware & Serveware",Bakeware,4,1,149.0048,201,12%,Tier_1,0,0,KitchenFest,No,1st Wave
3116,3116,FADP462100004555,G2M2R1,29-10-2020 00:00,Uttar Pradesh,Modinagar,Health Care,Health Supplements,4,1,465.0026,495,18%,Tier 3,0,6,Vestige,No,1st Wave
3117,3117,FAE1012100000218,G2M2R1,23-12-2020 00:00,Uttar Pradesh,Modinagar,Beauty And Grooming,Fragrances,4.1,1,245.9946,246,18%,Tier 3,0,0,PMK,No,No
3118,3118,FAD6X92100007472,G2M2R1,26-03-2021 00:00,Uttar Pradesh,Modinagar,Clothing and Accessories,Innerwear and Swimwear,3.5,1,348.0015,348,5%,Tier 3,0,0,Plaincraft,Yes,2nd Wave
3119,3119,FACH7Y2200006560,G2M2R1,03-05-2021 00:00,Uttar Pradesh,Modinagar,Food Products,Food Products,4.3,1,383.0064,383,12%,Tier 3,4,0,Eighty7,Yes,2nd Wave
3120,3120,FAAIPB2000004685,G2M2R2,12-11-2019 00:00,Delhi,New Delhi,Footwear,Men's Footwear,4.118336545,1,1398.9962,1399,18%,Tier_1,0,0,Bruno,No,No
3121,3121,FAAIPB2000004684,G2M2R2,12-11-2019 00:00,Delhi,New Delhi,Footwear,Women's Footwear,4.118336545,1,1574.002,1574,18%,Tier_1,0,0,Bruno,No,No
3122,3122,FAA6JU2000001967,G2M2R2,06-12-2019 00:00,Delhi,New Delhi,Home & Kitchen,Kitchen Appliances,4,1,909.9924,974,18%,Tier_1,0,6,Groovy,No,No
